,trial_id,iteration,test_metric,strategy,seed,score
0,2639e_00000,0,2.1285462379455566,bald,1,94.15430399775505
1,2639e_00000,1,1.457228422164917,bald,1,94.15430399775505
2,2639e_00000,2,1.5345022678375244,bald,1,94.15430399775505
3,2639e_00000,3,1.031911015510559,bald,1,94.15430399775505
4,2639e_00000,4,0.9621200561523438,bald,1,94.15430399775505
5,2639e_00000,5,0.8191558718681335,bald,1,94.15430399775505
6,2639e_00000,6,0.867151141166687,bald,1,94.15430399775505
7,2639e_00000,7,0.9449844360351562,bald,1,94.15430399775505
8,2639e_00000,8,0.8616949319839478,bald,1,94.15430399775505
9,2639e_00000,9,0.9278355836868286,bald,1,94.15430399775505
10,2639e_00000,10,0.7432836294174194,bald,1,94.15430399775505
11,2639e_00000,11,0.6066821217536926,bald,1,94.15430399775505
12,2639e_00000,12,0.5727575421333313,bald,1,94.15430399775505
13,2639e_00000,13,0.5445345640182495,bald,1,94.15430399775505
14,2639e_00000,14,0.5421611070632935,bald,1,94.15430399775505
15,2639e_00000,15,0.5357497930526733,bald,1,94.15430399775505
16,2639e_00000,16,0.537759006023407,bald,1,94.15430399775505
17,2639e_00000,17,0.5072816610336304,bald,1,94.15430399775505
18,2639e_00000,18,0.5031833648681641,bald,1,94.15430399775505
19,2639e_00000,19,0.49573516845703125,bald,1,94.15430399775505
20,2639e_00000,20,0.4720980226993561,bald,1,94.15430399775505
21,2639e_00000,21,0.47548288106918335,bald,1,94.15430399775505
22,2639e_00000,22,0.45972856879234314,bald,1,94.15430399775505
23,2639e_00000,23,0.43902498483657837,bald,1,94.15430399775505
24,2639e_00000,24,0.4296013414859772,bald,1,94.15430399775505
25,2639e_00000,25,0.4391610622406006,bald,1,94.15430399775505
26,2639e_00000,26,0.43830782175064087,bald,1,94.15430399775505
27,2639e_00000,27,0.45441722869873047,bald,1,94.15430399775505
28,2639e_00000,28,0.4571111798286438,bald,1,94.15430399775505
29,2639e_00000,29,0.4782041609287262,bald,1,94.15430399775505
30,2639e_00000,30,0.43450507521629333,bald,1,94.15430399775505
31,2639e_00000,31,0.43495193123817444,bald,1,94.15430399775505
32,2639e_00000,32,0.4068974554538727,bald,1,94.15430399775505
33,2639e_00000,33,0.4099862575531006,bald,1,94.15430399775505
34,2639e_00000,34,0.437794029712677,bald,1,94.15430399775505
35,2639e_00000,35,0.45905765891075134,bald,1,94.15430399775505
36,2639e_00000,36,0.43266844749450684,bald,1,94.15430399775505
37,2639e_00000,37,0.4579531252384186,bald,1,94.15430399775505
38,2639e_00000,38,0.43810397386550903,bald,1,94.15430399775505
39,2639e_00000,39,0.43950915336608887,bald,1,94.15430399775505
40,2639e_00000,40,0.4392557740211487,bald,1,94.15430399775505
41,2639e_00000,41,0.43994396924972534,bald,1,94.15430399775505
42,2639e_00000,42,0.4453401565551758,bald,1,94.15430399775505
43,2639e_00000,43,0.45435476303100586,bald,1,94.15430399775505
44,2639e_00000,44,0.4696529507637024,bald,1,94.15430399775505
45,2639e_00000,45,0.46637973189353943,bald,1,94.15430399775505
46,2639e_00000,46,0.46381276845932007,bald,1,94.15430399775505
47,2639e_00000,47,0.471106618642807,bald,1,94.15430399775505
48,2639e_00000,48,0.4598935544490814,bald,1,94.15430399775505
49,2639e_00000,49,0.45524007081985474,bald,1,94.15430399775505
50,2639e_00000,50,0.4592060446739197,bald,1,94.15430399775505
51,2639e_00000,51,0.4529174864292145,bald,1,94.15430399775505
52,2639e_00000,52,0.4483375549316406,bald,1,94.15430399775505
53,2639e_00000,53,0.4497931897640228,bald,1,94.15430399775505
54,2639e_00000,54,0.4520152509212494,bald,1,94.15430399775505
55,2639e_00000,55,0.4580722749233246,bald,1,94.15430399775505
56,2639e_00000,56,0.44958561658859253,bald,1,94.15430399775505
57,2639e_00000,57,0.4360235333442688,bald,1,94.15430399775505
58,2639e_00000,58,0.42962878942489624,bald,1,94.15430399775505
59,2639e_00000,59,0.43373316526412964,bald,1,94.15430399775505
60,2639e_00000,60,0.4335392415523529,bald,1,94.15430399775505
61,2639e_00000,61,0.4407775402069092,bald,1,94.15430399775505
62,2639e_00000,62,0.4446702003479004,bald,1,94.15430399775505
63,2639e_00000,63,0.4279700219631195,bald,1,94.15430399775505
64,2639e_00000,64,0.4213589131832123,bald,1,94.15430399775505
65,2639e_00000,65,0.41918760538101196,bald,1,94.15430399775505
66,2639e_00000,66,0.42829352617263794,bald,1,94.15430399775505
67,2639e_00000,67,0.4421709179878235,bald,1,94.15430399775505
68,2639e_00000,68,0.4411470890045166,bald,1,94.15430399775505
69,2639e_00000,69,0.4513553977012634,bald,1,94.15430399775505
70,2639e_00000,70,0.44829025864601135,bald,1,94.15430399775505
71,2639e_00000,71,0.4469412863254547,bald,1,94.15430399775505
72,2639e_00000,72,0.4472731053829193,bald,1,94.15430399775505
73,2639e_00000,73,0.4431210458278656,bald,1,94.15430399775505
74,2639e_00000,74,0.4421393871307373,bald,1,94.15430399775505
75,2639e_00000,75,0.4359409809112549,bald,1,94.15430399775505
76,2639e_00000,76,0.43442949652671814,bald,1,94.15430399775505
77,2639e_00000,77,0.4300385117530823,bald,1,94.15430399775505
78,2639e_00000,78,0.42813006043434143,bald,1,94.15430399775505
79,2639e_00000,79,0.4278180003166199,bald,1,94.15430399775505
80,2639e_00000,80,0.421408087015152,bald,1,94.15430399775505
